Contrat;Contrat Leaser;Affaire;Nature;Client;Leaser;EchÃ©ance Client < EchÃ©ance Leaser;EchÃ©ance client non facturÃ©e ;Facture Client < Facture leaser ;Facture Client impayÃ©e ;Facture Client < Loyer client;Duree;Montant;Echeance;Prochaine;Debut;Fin;Facture Materiel;Visa rentabilitÃ© Ã©chÃ©ance;RentabilitÃ© PrÃ©visionnelle;RentabilitÃ© Attendue;RentabilitÃ© RÃ©elle
3072965;244172FC0-45;003-52277;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Non;Oui;Non;Non;11;1559,4799804688;174;01/07/2016;02/05/2012;31/03/2015;3793618;Non;-300,75 â‚¬ / -19.29 %;155,95 â‚¬ / 10.00 %;220,40 â‚¬ / 14.13 %
3072982;244172FC0-60;003-52293;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Non;Oui;Non;Non;11;1720,8000488281;192;01/07/2016;22/05/2012;31/03/2015;3793673;Non;-125,42 â‚¬ / -7.29 %;172,08 â‚¬ / 10.00 %;441,73 â‚¬ / 25.67 %
3075173;CTR-028691/0002;003-54221;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Oui;Non;Non;22;8938,0703125;482,99;01/07/2016;03/07/2012;31/03/2018;379 515 603 795 157;Non;463,61 â‚¬ / 5.19 %;1 072,57 â‚¬ / 12.00 %;-1 922,23 â‚¬ / -21.51 %
3076306;265205-CO;003-54520;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;5172,740234375;299,76;01/07/2016;23/07/2012;31/12/2017;3796213;Non;764,27 â‚¬ / 14.77 %;517,27 â‚¬ / 10.00 %;283,48 â‚¬ / 5.48 %
3072925;244172FC0-50;003-52282;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Oui;Oui;Non;Non;12;1667,0300292969;186;01/07/2016;01/04/2012;31/03/2015;3796344;Non;-98,75 â‚¬ / -5.92 %;166,70 â‚¬ / 10.00 %;458,40 â‚¬ / 27.50 %
3072924;244172FC0-51;003-52283;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;12;2142,0400390625;239;01/07/2016;01/04/2012;31/03/2015;3796346;Non;537,25 â‚¬ / 25.08 %;214,20 â‚¬ / 10.00 %;1 253,40 â‚¬ / 58.51 %
3074536;CTR-028978/0002;003-54595;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;45033,19921875;3421,67;01/07/2016;20/09/2012;31/12/2017;3797858;Non;19 356,67 â‚¬ / 42.98 %;5 403,98 â‚¬ / 12.00 %;-30 351,56 â‚¬ / -67.40 %
3074533;CTR-029196/0002;003-54593;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;32275,33984375;2248,17;01/07/2016;19/09/2012;31/12/2017;379 836 103 799 132;Non;9 319,54 â‚¬ / 28.88 %;3 873,04 â‚¬ / 12.00 %;-20 595,32 â‚¬ / -63.81 %
3074556;CTR-029231/0002;003-54577;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Oui;Non;Oui;21;87348,46875;4887,14;01/07/2016;01/10/2012;31/12/2017;3798409;Non;-714,47 â‚¬ / -0.82 %;10 481,82 â‚¬ / 12.00 %;-10 759,93 â‚¬ / -12.32 %
3076252;CTR-029204/0002;003-54589;INTERNE;C'PRO Groupe;ACECOM;Non;Non;Oui;Non;Oui;21;11898,0703125;853,32;30/06/2016;30/09/2012;29/12/2017;3799135;Non;3 843,58 â‚¬ / 32.30 %;1 427,77 â‚¬ / 12.00 %;-8 799,16 â‚¬ / -73.95 %
3073214;281544-C0;003-55617;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;41417,109375;2323,5;01/07/2016;02/10/2012;31/03/2018;3799234;Non;5 465,97 â‚¬ / 13.20 %;4 141,71 â‚¬ / 10.00 %;2 364,25 â‚¬ / 5.71 %
3073804;10004688990-01;003-55356;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Non;Non;Non;Non;Oui;21;1961,0600585938;114,11;01/07/2016;04/10/2012;31/03/2018;3799239;Non;402,71 â‚¬ / 20.54 %;0,00 â‚¬ / 0.00 %;6 780,28 â‚¬ / 345.75 %
3073217;U0200236;003-55451;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP ADOSSE;Non;Oui;Non;Non;Non;20;9754,8798828125;585;02/07/2016;02/10/2012;01/10/2017;3799243;Non;375,00 â‚¬ / 3.84 %;975,49 â‚¬ / 10.00 %;-318,75 â‚¬ / -3.27 %
3073235;281603-C0-02;003-55744;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;484,799987793;27,9;01/07/2016;15/10/2012;31/03/2018;3799393;Non;76,27 â‚¬ / 15.73 %;48,48 â‚¬ / 10.00 %;-356,44 â‚¬ / -73.52 %
3073255;206774-D0;003-56226;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;2044,8900146484;123;01/07/2016;26/10/2012;31/03/2018;3800446;Non;449,86 â‚¬ / 22.00 %;204,49 â‚¬ / 10.00 %;-1 232,51 â‚¬ / -60.27 %
3075417;CTR-029494/0002;003-56205;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Oui;Non;Oui;21;2419,8898925781;136,22;01/07/2016;07/11/2012;31/03/2018;3801577;Non;25,46 â‚¬ / 1.05 %;290,39 â‚¬ / 12.00 %;-471,37 â‚¬ / -19.48 %
3073550;218190FDO-01;003-56746;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Non;Oui;Non;Non;9;1440;48;01/05/2016;19/11/2012;31/08/2013;2 212 121 022 125 500 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000;Non;-148,50 â‚¬ / -10.31 %;144,00 â‚¬ / 10.00 %;-53,35 â‚¬ / -3.70 %
3073369;244172FCO-02;52595;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Non;Oui;Non;Non;9;2334,5200195312;192;01/07/2016;06/12/2012;31/03/2015;3802191;Non;-642,08 â‚¬ / -27.50 %;233,45 â‚¬ / 10.00 %;-66,93 â‚¬ / -2.87 %
3073368;244172FCO-01;52391;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Non;Oui;Non;Non;9;3698,919921875;344;01/07/2016;06/12/2012;31/03/2015;380 219 303 802 196;Non;-648,30 â‚¬ / -17.53 %;369,89 â‚¬ / 10.00 %;382,85 â‚¬ / 10.35 %
3073367;244172FCO-03;52391;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Non;Oui;Non;Non;9;3698,919921875;344;01/07/2016;06/12/2012;31/03/2015;380 219 303 802 196;Non;-648,30 â‚¬ / -17.53 %;369,89 â‚¬ / 10.00 %;382,85 â‚¬ / 10.35 %
3075344;CTR-029811/0002;003-57151;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Oui;Non;Non;22;103899,078125;5614,38;01/07/2016;01/01/2013;30/06/2018;3802271;Non;-2 598,30 â‚¬ / -2.50 %;12 467,89 â‚¬ / 12.00 %;-17 389,43 â‚¬ / -16.74 %
3073806;291372-C0;003-57124;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Non;Non;Non;Oui;22;20753,029296875;1121,43;01/07/2016;10/12/2012;30/06/2018;3803465;Non;2 057,28 â‚¬ / 9.91 %;2 075,30 â‚¬ / 10.00 %;2 108,13 â‚¬ / 10.16 %
3074506;CTR-029950/0002;003-56855;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Oui;Non;Non;21;8687,66015625;489,03;01/07/2016;08/01/2013;30/06/2018;3803597;Non;274,13 â‚¬ / 3.16 %;1 042,52 â‚¬ / 12.00 %;-250,17 â‚¬ / -2.88 %
3075476;CTR-030180/0002;003-57709;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;22;3868,3898925781;209,03;01/07/2016;07/01/2013;30/09/2018;3803604;Non;99,29 â‚¬ / 2.57 %;464,21 â‚¬ / 12.00 %;-725,82 â‚¬ / -18.76 %
3073783;205072-DO;003-57700;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Non;Oui;Non;Oui;22;3519,6201171875;190,2;01/07/2016;02/01/2013;30/09/2018;3803615;Non;481,23 â‚¬ / 13.67 %;422,35 â‚¬ / 12.00 %;457,18 â‚¬ / 12.99 %
3075181;CTR-029888/0002;003-57611;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Oui;Non;Oui;21;8945,1103515625;503,52;01/07/2016;17/01/2013;30/06/2018;3804697;Non;-6 767,41 â‚¬ / -75.65 %;1 073,41 â‚¬ / 12.00 %;-5 049,01 â‚¬ / -56.44 %
3073551;218190FDO-02;003-56746;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Non;Oui;Non;Non;9;480;48;01/05/2016;22/01/2013;31/10/2013;2 212 121 022 125 500 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000;Non;-182,63 â‚¬ / -38.05 %;48,00 â‚¬ / 10.00 %;-135,48 â‚¬ / -28.23 %
3075340;CTR-029889/0002;003-56216;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Oui;Non;Non;21;30826,26953125;1735,2;01/07/2016;17/01/2013;30/06/2018;3804843;Non;721,68 â‚¬ / 2.34 %;3 699,15 â‚¬ / 12.00 %;-3 401,07 â‚¬ / -11.03 %
3074372;CTR-030312/0002;003-59754;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Non;Non;Non;22;5702,7700195312;308,16;01/07/2016;26/03/2013;30/09/2018;380 537 803 807 388;Non;-92,01 â‚¬ / -1.61 %;684,33 â‚¬ / 12.00 %;-3 240,29 â‚¬ / -56.82 %
3074344;CTR-029947/0002;003-54059;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;22;1692,4599609375;91,46;01/07/2016;29/01/2013;30/09/2018;3805454;Non;50,77 â‚¬ / 3.00 %;169,25 â‚¬ / 10.00 %;-0,97 â‚¬ / -0.06 %
3075180;CTR-030003/0002;003-57272;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;22;8986,330078125;485,62;01/07/2016;04/02/2013;30/09/2018;3805884;Non;78,75 â‚¬ / 0.88 %;1 078,36 â‚¬ / 12.00 %;2 055,73 â‚¬ / 22.88 %
3075948;CTR-030004/0002;003-56906;INTERNE;C'PRO Groupe;ACECOM;Non;Non;Oui;Non;Oui;22;1349,3800048828;75,48;01/07/2016;08/02/2013;30/09/2018;3805909;Non;67,27 â‚¬ / 4.99 %;161,93 â‚¬ / 12.00 %;-64,01 â‚¬ / -4.74 %
3075330;CTR-030100/0002;003-58277;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;22;3077,8999023438;166,32;01/07/2016;07/02/2013;30/09/2018;3805980;Non;50,95 â‚¬ / 1.66 %;369,35 â‚¬ / 12.00 %;-205,25 â‚¬ / -6.67 %
3075362;CTR-030032/0002;003-56837;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Oui;Non;Non;22;13484,120117188;728,68;01/07/2016;08/02/2013;30/09/2018;380 600 303 806 004;Non;116,40 â‚¬ / 0.86 %;1 618,09 â‚¬ / 12.00 %;-2 074,80 â‚¬ / -15.39 %
3074381;CTR-030033/0002;003-57910;INTERNE;C'PRO Groupe;ACECOM;Non;Non;Non;Non;Oui;21;3510,4699707031;204,26;01/07/2016;14/02/2013;30/06/2018;3806014;Non;161,47 â‚¬ / 4.60 %;421,26 â‚¬ / 12.00 %;-196,39 â‚¬ / -5.59 %
3075172;CTR-030129/0002;003-58575;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;22;9065;517,21;01/07/2016;21/02/2013;30/09/2018;3806481;Non;629,43 â‚¬ / 6.94 %;1 087,80 â‚¬ / 12.00 %;-622,92 â‚¬ / -6.87 %
3075317;CTR-030091/0002;003-57166;INTERNE;C'PRO Groupe;ACECOM;Non;Non;Non;Non;Oui;22;4343,419921875;297,26;01/07/2016;01/10/2013;31/03/2019;3806498;Non;1 268,64 â‚¬ / 29.21 %;521,21 â‚¬ / 12.00 %;-480,66 â‚¬ / -11.07 %
3074383;CTR-030090/0002;003-58470;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Oui;Non;Non;21;1990,5799560547;112,05;01/07/2016;18/02/2013;30/06/2018;3806505;Non;34,83 â‚¬ / 1.75 %;238,87 â‚¬ / 12.00 %;-150,90 â‚¬ / -7.58 %
3073548;218190FDO-05;003-57833;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Non;Oui;Non;Non;9;480;48;01/05/2016;05/02/2013;30/11/2013;3806527;Non;-190,10 â‚¬ / -39.60 %;48,00 â‚¬ / 10.00 %;-94,95 â‚¬ / -19.78 %
3073549;218190FDO-06;003-57834;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Non;Oui;Non;Non;9;480;48;01/05/2016;05/02/2013;30/11/2013;376 061 703 806 528;Non;-190,10 â‚¬ / -39.60 %;48,00 â‚¬ / 10.00 %;-94,95 â‚¬ / -19.78 %
3074363;CTR-030127/0002;003-57829;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;21;522,299987793;29,4;01/07/2016;06/03/2013;30/06/2018;3806608;Non;26,10 â‚¬ / 5.00 %;62,68 â‚¬ / 12.00 %;349,41 â‚¬ / 66.90 %
3075270;CTR-030200/0002;003-59033;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;22;14411,6796875;806,14;01/07/2016;22/03/2013;30/09/2018;3807300;Non;-253,78 â‚¬ / -1.76 %;1 729,40 â‚¬ / 12.00 %;-412,38 â‚¬ / -2.86 %
3073646;V0067286;003-58340;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP ADOSSE;Non;Oui;Non;Non;Non;21;19995,080078125;1125,22;01/07/2016;26/03/2013;30/06/2018;3807450;Non;340,40 â‚¬ / 1.70 %;2 399,41 â‚¬ / 12.00 %;-14 478,69 â‚¬ / -72.41 %
3075880;CTR-030575/0001;003-53018;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Oui;Non;Non;12;8796,7802734375;822,9;01/07/2016;12/04/2013;30/06/2016;3809266;Non;633,65 â‚¬ / 7.20 %;1 055,61 â‚¬ / 12.00 %;1 607,57 â‚¬ / 18.27 %
3076448;V0054259;003-59684;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Oui;Oui;Non;Non;Non;0;0;0;01/07/2016;01/07/2013;30/06/2013;3809405;Non;-14 116,42 â‚¬ / 0.00 %;0,00 â‚¬ / 10.00 %;1 528,84 â‚¬ / 0.00 %
;S0137238;004-42011;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP;Oui;Non;Non;Non;Non;0;0;0;07/01/2016;07/07/2015;06/07/2015;4845332;Non;-6 009,60 â‚¬ / 0.00 %;0,00 â‚¬ / 10.00 %;0,00 â‚¬ / 0.00 %
4057116;333914FA0;004-42805;INTERNE;C'PRO Groupe;LIXXBAIL;Oui;Non;Non;Non;Non;0;13757,139648438;0;12/12/2015;12/06/2013;11/06/2013;4848039;Non;-15 408,15 â‚¬ / -112.00 %;1 375,71 â‚¬ / 10.00 %;-963,00 â‚¬ / -7.00 %
4057318;213951FAO-3;30757;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;16;2050,669921875;137,6;01/07/2016;13/12/2010;31/12/2014;4851935;Non;28,37 â‚¬ / 1.38 %;205,07 â‚¬ / 10.00 %;-668,56 â‚¬ / -32.60 %
4057654;213951FAO-4;004-31751;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Oui;Oui;Non;Non;16;7289;137,6;01/07/2016;23/02/2011;31/03/2015;4854683;Non;-2 693,05 â‚¬ / -36.95 %;728,90 â‚¬ / 10.00 %;-3 500,06 â‚¬ / -48.02 %
4057917;213951FAO-2;004-47660;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;16;1803,9300537109;137,6;01/07/2016;16/06/2011;30/06/2015;4858640;Non;957,93 â‚¬ / 53.10 %;180,39 â‚¬ / 10.00 %;-170,14 â‚¬ / -9.43 %
4060879;CTR-024506/0002;004-47272;INTERNE;C'PRO Groupe;ACECOM;Non;Non;Oui;Non;Oui;22;42945,98046875;2685,28;01/07/2016;28/07/2011;31/03/2017;4860652;Non;8 542,15 â‚¬ / 19.89 %;5 153,52 â‚¬ / 12.00 %;-19 467,15 â‚¬ / -45.33 %
4058998;250721-CO;004-53469;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;31823,5703125;1782;01/07/2016;13/06/2012;30/09/2017;4876561;Non;1 595,45 â‚¬ / 5.01 %;3 182,36 â‚¬ / 10.00 %;-5 277,38 â‚¬ / -16.58 %
4058139;213951FAO-1;004-48938;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;16;1152,5699462891;87,8;01/07/2016;07/09/2011;30/09/2015;4862564;Non;164,74 â‚¬ / 14.29 %;115,26 â‚¬ / 10.00 %;-526,10 â‚¬ / -45.65 %
4060848;CTR-027712/0002;004-52134;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Oui;Non;Non;22;1949,1700439453;105,33;01/07/2016;29/03/2012;30/09/2017;4871990;Non;-44,11 â‚¬ / -2.26 %;233,90 â‚¬ / 12.00 %;764,56 â‚¬ / 39.22 %
4060940;CTR-027847/0002;004-53091;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;22;2552,6398925781;137,94;01/07/2016;02/04/2012;31/12/2017;4872752;Non;70,59 â‚¬ / 2.77 %;306,32 â‚¬ / 12.00 %;-2 044,43 â‚¬ / -80.09 %
4058932;252348-CO;004-53371;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;14741,969726562;855,03;01/07/2016;10/05/2012;30/09/2017;4874777;Non;1 709,87 â‚¬ / 11.60 %;1 474,20 â‚¬ / 10.00 %;-1 262,05 â‚¬ / -8.56 %
4061170;CTR-028200/0002;004-53869;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;21;23812,5390625;1340,4;01/07/2016;29/05/2012;30/09/2017;4875830;Non;-80,60 â‚¬ / -0.34 %;2 857,50 â‚¬ / 12.00 %;-7 597,25 â‚¬ / -31.90 %
4061060;CTR-028198/0002;004-53564;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Non;Non;Non;21;2512,1899414062;141,21;01/07/2016;04/06/2012;30/09/2017;4875854;Non;-3,88 â‚¬ / -0.15 %;301,46 â‚¬ / 12.00 %;-745,61 â‚¬ / -29.68 %
4061302;CTR-028240/0002;004-53831;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Non;Non;Non;21;13670,280273438;769,5;01/07/2016;06/06/2012;30/09/2017;4875948;Non;-113,33 â‚¬ / -0.83 %;1 640,43 â‚¬ / 12.00 %;-4 090,02 â‚¬ / -29.92 %
4061026;CTR-028430/0002;004-53479;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Non;Non;Non;21;44116,48828125;2483,3;01/07/2016;25/06/2012;30/09/2017;4876722;Non;-887,24 â‚¬ / -2.01 %;5 293,98 â‚¬ / 12.00 %;-17 075,46 â‚¬ / -38.71 %
4061320;CTR-028526/0002;004-54001;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;22;2284,5500488281;123,45;01/07/2016;25/06/2012;31/12/2017;4876723;Non;-48,06 â‚¬ / -2.10 %;274,15 â‚¬ / 12.00 %;-840,37 â‚¬ / -36.78 %
4062555;CTR-028489/0002;004-54046;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Non;Non;Non;21;10654,610351562;599,75;01/07/2016;27/06/2012;30/09/2017;4877398;Non;-226,50 â‚¬ / -2.13 %;1 278,55 â‚¬ / 12.00 %;-5 713,35 â‚¬ / -53.62 %
4061052;CTR-028668/0002;004-54220;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;22;14509,700195312;784,11;01/07/2016;04/07/2012;31/03/2018;4877503;Non;-13,18 â‚¬ / -0.09 %;1 741,16 â‚¬ / 12.00 %;-4 465,81 â‚¬ / -30.78 %
4062015;CTR-028702/0002;004-54536;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;22;7558,83984375;408,48;01/07/2016;01/08/2012;31/03/2018;4877552;Non;262,68 â‚¬ / 3.48 %;907,06 â‚¬ / 12.00 %;-438,13 â‚¬ / -5.80 %
4062908;272082-CO;004-54588;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Oui;Non;Oui;Non;Non;21;30322,970703125;1211;01/07/2016;19/07/2012;31/12/2017;4878667;Non;-7 506,95 â‚¬ / -24.76 %;3 032,30 â‚¬ / 10.00 %;-5 915,88 â‚¬ / -19.51 %
4059098;10004504310-01;004-54395;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Non;Oui;Non;Non;Non;16;2004,3699951172;137,6;01/07/2016;27/06/2012;30/06/2016;48 787 020 488 053 800 000 000;Non;54,89 â‚¬ / 2.74 %;200,44 â‚¬ / 10.00 %;-1 431,10 â‚¬ / -71.40 %
4059099;10004504310-02;004-54390;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Non;Oui;Non;Non;Non;16;2682,8798828125;184,18;01/07/2016;04/07/2012;30/09/2016;48 787 030 488 053 600 000 000;Non;213,57 â‚¬ / 7.96 %;268,29 â‚¬ / 10.00 %;-2 478,53 â‚¬ / -92.38 %
4061047;CTR-028887/0002;004-54700;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;21;18762,470703125;1056,13;01/07/2016;18/07/2012;31/12/2017;4879374;Non;830,71 â‚¬ / 4.43 %;2 251,50 â‚¬ / 12.00 %;-3 323,07 â‚¬ / -17.71 %
4061181;CTR-028905/0002;004-54805;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Oui;Non;Non;21;7075,5400390625;398,28;01/07/2016;23/08/2012;31/12/2017;4879906;Non;162,48 â‚¬ / 2.30 %;849,06 â‚¬ / 12.00 %;-1 839,43 â‚¬ / -26.00 %
4060860;CTR-029213/0002;004-53633;INTERNE;C'PRO Groupe;ACECOM;Non;Non;Non;Non;Oui;21;28546,919921875;1687,32;01/07/2016;01/10/2012;31/12/2017;4879954;Non;1 659,79 â‚¬ / 5.81 %;3 425,63 â‚¬ / 12.00 %;-4 341,57 â‚¬ / -15.21 %
04057897-ADJ;10004509640;004-54069;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Non;Oui;Non;Non;Non;15;5827,9501953125;460;14/06/2016;14/06/2011;13/03/2015;48 804 020 488 064 300 000 000;Non;732,39 â‚¬ / 12.57 %;582,80 â‚¬ / 10.00 %;-5 322,66 â‚¬ / -91.33 %
4059181;275186-CO;004-54329;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;12;4105,919921875;380;01/07/2016;03/09/2012;30/09/2015;4880471;Non;305,31 â‚¬ / 7.44 %;410,59 â‚¬ / 10.00 %;-624,58 â‚¬ / -15.21 %
4059218;10004509650-02;004-53637;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Non;Oui;Non;Non;Non;16;1151,0600585938;87,8;01/07/2016;09/09/2012;30/09/2016;4881164;Non;176,29 â‚¬ / 15.32 %;115,11 â‚¬ / 10.00 %;-964,80 â‚¬ / -83.82 %
4059238;10004504250-01;004-54392;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Non;Oui;Non;Non;Non;16;2004,3699951172;137,6;01/07/2016;26/09/2012;30/09/2016;4881308;Non;66,39 â‚¬ / 3.31 %;200,44 â‚¬ / 10.00 %;-1 423,62 â‚¬ / -71.03 %
4061731;10004504250-03;004-54992;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Non;Non;Oui;Non;Oui;16;2004,3699951172;137,6;01/07/2016;18/09/2012;30/09/2016;488 116 304 881 310;Non;78,09 â‚¬ / 3.90 %;200,44 â‚¬ / 10.00 %;-492,63 â‚¬ / -24.58 %
4061731;10004504250-03;004-61423;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Non;Non;Oui;Non;Oui;16;2004,3699951172;137,6;01/07/2016;18/09/2012;30/09/2016;4912406;Non;78,09 â‚¬ / 3.90 %;200,44 â‚¬ / 10.00 %;-492,63 â‚¬ / -24.58 %
4061850;10004504250-02;004-55485;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Non;Non;Oui;Non;Oui;16;2004,3699951172;137,6;01/07/2016;02/10/2012;31/12/2016;4882205;Non;78,09 â‚¬ / 3.90 %;200,44 â‚¬ / 10.00 %;-1 621,22 â‚¬ / -80.88 %
4061850;10004504250-02;004-61423;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Non;Non;Oui;Non;Oui;16;2004,3699951172;137,6;01/07/2016;02/10/2012;31/12/2016;4912406;Non;78,09 â‚¬ / 3.90 %;200,44 â‚¬ / 10.00 %;-1 621,22 â‚¬ / -80.88 %
4061219;CTR-029362/0002;004-56198;INTERNE;C'PRO Groupe;ACECOM;Non;Non;Oui;Non;Oui;22;8463,7099609375;473,46;01/07/2016;31/10/2012;30/06/2018;4883495;Non;462,62 â‚¬ / 5.47 %;1 015,65 â‚¬ / 12.00 %;-1 524,13 â‚¬ / -18.01 %
4060411;289520-C0;004-55385;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;22;23108,640625;1244,4;01/07/2016;01/04/2013;31/12/2018;4884239;Non;1 990,77 â‚¬ / 8.61 %;2 773,04 â‚¬ / 12.00 %;-13 738,64 â‚¬ / -59.45 %
4062204;CTR-029471/0002;004-55231;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;21;20076,009765625;1130,07;01/07/2016;15/11/2012;31/03/2018;4884286;Non;99,55 â‚¬ / 0.50 %;2 409,12 â‚¬ / 12.00 %;-3 889,61 â‚¬ / -19.37 %
4061123;CTR-029474/0002;004-56335;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Oui;Non;Oui;22;11348,75;634,81;01/07/2016;15/11/2012;30/06/2018;4884602;Non;544,84 â‚¬ / 4.80 %;1 361,85 â‚¬ / 12.00 %;-6 888,13 â‚¬ / -60.70 %
4060787;CTR-029614/0002;004-56935;INTERNE;C'PRO Groupe;ACECOM;Oui;Non;Non;Non;Non;22;7807,0400390625;428,31;01/07/2016;12/12/2012;30/06/2018;4885572;Non;71,49 â‚¬ / 0.92 %;936,84 â‚¬ / 12.00 %;-506,41 â‚¬ / -6.49 %
4059470;10004763690;004-57028;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Non;Oui;Non;Non;Non;16;4441,080078125;304,88;01/07/2016;06/12/2012;31/12/2016;4885608;Non;218,59 â‚¬ / 4.92 %;444,11 â‚¬ / 10.00 %;-3 111,25 â‚¬ / -70.06 %
4061189;CTR-030114/0002;004-55961;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;22;4380,5200195312;245,03;01/07/2016;11/03/2013;30/09/2018;4886715;Non;160,65 â‚¬ / 3.67 %;525,66 â‚¬ / 12.00 %;-693,69 â‚¬ / -15.84 %
